date, timestamp, mindfioidx
20200321042104, 44.9842767295597,11.8919275487776
20200321042104, 54.9842767295597,11.8256404096141
20200321042104, 64.9842767295597,11.1697153983771
20200321042104, 74.9842767295597,10.7828611942287
20200321042104, 84.9842767295598,24.1783981225337
20200321042104, 94.9842767295598,27.4277616677057
20200321042104, 104.98427672956,21.595869687101
20200321042104, 114.98427672956,18.4819667440218
20200321042104, 124.98427672956,21.2303478037111
20200321042104, 134.98427672956,33.3855889663031
20200321042104, 144.98427672956,40.9182543938482
20200321042104, 154.98427672956,29.8609208547361
20200321042104, 164.98427672956,18.813011394978
20200321042104, 174.98427672956,17.4030250387557
20200321042104, 184.98427672956,28.8788330860552
20200321042104, 194.98427672956,48.8235732538975
20200321042104, 204.98427672956,44.6635331621833
20200321042104, 214.98427672956,31.2259190567213
20200321042104, 224.98427672956,23.3322960472152
20200321042104, 234.98427672956,22.14729849014
20200321042104, 244.98427672956,21.1855057117312
20200321042104, 254.98427672956,16.797586790914
20200321042104, 264.98427672956,11.7439454850735
20200321042104, 274.98427672956,8.27149952163695
20200321042104, 284.98427672956,16.8947689386481
20200321042104, 294.98427672956,27.64022834749
20200321042104, 304.98427672956,26.4669228878083
20200321042104, 314.98427672956,26.1807260318656
20200321042104, 324.98427672956,17.3815799153951
20200321042104, 334.98427672956,12.9937042897098
20200321042104, 344.98427672956,15.0472474027745
20200321042104, 354.98427672956,29.4836822870805
20200321042104, 364.98427672956,51.5031336723309
20200321042104, 374.98427672956,54.5572389309233
20200321042104, 384.98427672956,51.7967230762677
20200321042104, 394.98427672956,54.3451294378955
20200321042104, 404.98427672956,59.0035954587109
20200321042104, 414.98427672956,61.0977667315259
20200321042104, 424.98427672956,67.6486228689439
20200321042104, 434.98427672956,60.1205209903168
20200321042104, 444.98427672956,35.2617377041033
20200321042104, 454.98427672956,26.3127252958214
20200321042104, 464.98427672956,26.5863121095176
20200321042104, 474.98427672956,21.9821718439152
20200321042104, 484.98427672956,16.1230045253662
20200321042104, 494.98427672956,12.5190138661806
20200321042104, 504.98427672956,11.7256390879338
20200321042104, 514.98427672956,19.5659814656309
20200321042104, 524.98427672956,36.9641622782621
20200321042104, 534.98427672956,55.3347258676576
20200321042104, 544.98427672956,55.8811292047901
20200321042104, 554.98427672956,62.5329958995602
20200321042104, 564.98427672956,58.392746834201
20200321042104, 574.98427672956,58.4193781711113
20200321042104, 584.98427672956,66.3289532868976
20200321042104, 594.98427672956,71.0832012885358
20200321042104, 604.98427672956,70.8901307504164
20200321042104, 614.98427672956,59.6954049064443
20200321042104, 624.98427672956,63.2295633016471
20200321042104, 634.98427672956,65.7071096991776
20200321042104, 644.98427672956,50.9469288131744
20200321042104, 654.98427672956,26.5767332670252
20200321042104, 664.98427672956,27.3753617705433
20200321042104, 674.98427672956,17.7530880873687
20200321042104, 684.98427672956,25.3088118398765
20200321042104, 694.98427672956,26.6950382665126
20200321042104, 704.98427672956,24.1609877692572
20200321042104, 714.98427672956,29.6089061513116
20200321042104, 724.98427672956,26.5656226712553
20200321042104, 734.98427672956,33.473987542366
20200321042104, 744.98427672956,66.8490529240375
20200321042104, 754.98427672956,75.8594721870865
20200321042104, 764.98427672956,73.6363802205485
20200321042104, 774.98427672956,65.2846865596542
20200321042104, 784.98427672956,78.4338710216383
20200321042104, 794.98427672956,80.235020179947
20200321042104, 804.98427672956,76.5405234252829
20200321042104, 814.98427672956,71.2372511207004
20200321042104, 824.98427672956,66.5301288577902
20200321042104, 834.98427672956,64.4566673936567
20200321042104, 844.98427672956,65.0778414117868
20200321042104, 854.98427672956,65.8098421077628
20200321042104, 864.98427672956,65.112017527464
20200321042104, 874.98427672956,59.8793745032711
20200321042104, 884.98427672956,64.6439651055473
20200321042104, 894.98427672956,47.1001296864969
20200321042104, 904.98427672956,28.1007148530521
20200321042104, 914.98427672956,19.9030180738837
20200321042104, 924.98427672956,18.4182823426274
20200321042104, 934.98427672956,24.517941112018
20200321042104, 944.98427672956,30.1819051237629
20200321042104, 954.98427672956,19.3631936858641
20200321042104, 964.98427672956,9.8792982471042
20200321042104, 974.98427672956,5.88760064012477
20200321042104, 983.584905660377,8.01335660013045
