date, timestamp, segment, breathrate
20200314033839, 31.8238993710692,1,6.1747572815534
20200314033839, 41.0691823899371,1,3.7265625
20200314033839, 44.5911949685535,1,4.69950738916256
20200314033839, 48.0503144654088,1,5.19891008174387
20200314033839, 61.9182389937107,1,3.98746081504702
20200314033839, 65.4088050314465,1,4.93023255813953
20200314033839, 71.1635220125786,1,4.51597633136095
20200314033839, 74.1509433962264,1,4.59759036144578
20200314033839, 77.5157232704402,1,7.69354838709677
20200314033839, 85.0314465408805,1,6.11538461538461
20200314033839, 88.9622641509434,1,6.74204946996466
20200314033839, 94.9685534591195,1,5.76435045317221
20200314033839, 99.0566037735849,1,5.57080291970803
20200314033839, 105.157232704403,1,5.9625
20200314033839, 109.339622641509,1,5.88888888888889
20200314033839, 114.025157232704,1,6.2970297029703
20200314033839, 123.805031446541,1,4.84879288437103
20200314033839, 131.698113207547,1,4.52132701421801
20200314033839, 135.503144654088,1,4.58653846153846
20200314033839, 144.716981132075,1,3.90983606557377
20200314033839, 148.459119496855,1,4.86734693877551
20200314033839, 156.320754716981,1,4.8735632183908
20200314033839, 159.937106918239,1,4.91119691119691
20200314033839, 163.616352201258,1,6.34941763727121
20200314033839, 171.666666666667,1,5.17073170731707
20200314033839, 179.779874213836,1,5.11528150134048
20200314033839, 183.490566037736,1,5.09479305740988
20200314033839, 192.51572327044,1,4.15233949945593
20200314033839, 196.100628930818,1,4.91119691119691
20200314033839, 199.496855345912,1,6.08612440191388
20200314033839, 207.012578616352,1,5.10160427807487
20200314033839, 210.471698113208,1,6.6830122591944
20200314033839, 219.433962264151,1,5.14285714285714
20200314033839, 227.012578616352,1,4.36114285714286
20200314033839, 230.754716981132,1,5.05430463576159
20200314033839, 239.654088050314,1,4.11206896551724
20200314033839, 243.270440251572,1,5.03430079155673
20200314033839, 247.012578616352,1,6.0
20200314033839, 256.132075471698,1,4.72862453531599
20200314033839, 264.182389937107,1,4.89230769230769
20200314033839, 267.641509433962,1,4.92387096774194
20200314033839, 275.03144654088,1,4.28282828282828
20200314033839, 278.647798742138,1,5.32960893854749
20200314033839, 286.477987421384,1,5.38222849083216
20200314033839, 290.377358490566,1,5.27800829875519
20200314033839, 294.245283018868,1,6.24549918166939
20200314033839, 303.679245283019,1,4.79396984924623
20200314033839, 312.924528301887,1,4.53745541022592
20200314033839, 316.352201257862,1,4.61985472154964
20200314033839, 320.0,1,4.65934065934066
20200314033839, 328.018867924528,1,4.93023255813953
20200314033839, 337.578616352201,1,4.86734693877551
20200314033839, 341.069182389937,1,4.85496183206107
20200314033839, 344.811320754717,1,4.83650190114068
20200314033839, 354.622641509434,1,4.51063829787234
20200314033839, 360.974842767296,1,5.12903225806452
20200314033839, 365.03144654088,1,5.00787401574803
20200314033839, 372.893081761006,1,4.27323628219485
20200314033839, 376.383647798742,1,5.51445086705202
20200314033839, 379.937106918239,1,6.32835820895522
20200314033839, 387.012578616352,1,5.45922746781116
20200314033839, 391.100628930818,1,6.59067357512953
20200314033839, 394.622641509434,1,6.57931034482759
20200314033839, 398.270440251572,1,6.54545454545455
20200314033839, 407.893081761006,1,5.74698795180723
20200314033839, 415.786163522013,1,4.86114649681529
20200314033839, 419.213836477987,1,4.87979539641944
20200314033839, 422.924528301887,1,4.86734693877551
20200314033839, 432.547169811321,1,4.86734693877551
20200314033839, 446.761006289308,1,4.35616438356164
20200314033839, 455.911949685535,1,3.63775023832221
20200314033839, 459.40251572327,1,4.46838407494145
20200314033839, 469.559748427673,1,4.60869565217391
20200314033839, 473.081761006289,1,4.55913978494624
20200314033839, 476.918238993711,1,5.7125748502994
20200314033839, 483.710691823899,1,4.9366106080207
20200314033839, 491.540880503145,1,5.45922746781116
20200314033839, 495.094339622641,1,5.45142857142857
20200314033839, 498.710691823899,1,5.50649350649351
20200314033839, 510.314465408805,1,4.51063829787234
20200314033839, 518.14465408805,1,4.51063829787234
20200314033839, 521.603773584906,1,4.52669039145907
20200314033839, 525.943396226415,1,4.40646651270208
20200314033839, 529.685534591195,1,6.19480519480519
20200314033839, 536.289308176101,1,6.61351819757366
20200314033839, 539.811320754717,1,6.59067357512953
20200314033839, 543.584905660377,1,6.80213903743315
20200314033839, 553.522012578616,1,5.03430079155673
20200314033839, 563.522012578616,1,4.40646651270208
20200314033839, 566.981132075472,1,4.41666666666667
20200314033839, 578.427672955975,1,3.44404332129964
20200314033839, 581.572327044025,1,4.2780269058296
20200314033839, 584.716981132075,1,5.66172106824926
20200314033839, 590.220125786164,1,5.1637347767253
20200314033839, 594.276729559748,1,7.57142857142857
20200314033839, 597.987421383648,1,7.31034482758621
20200314033839, 600.849056603774,1,7.43859649122807
20200314033839, 604.150943396226,1,8.61399548532731
20200314033839, 608.459119496855,1,8.46119733924612
20200314033839, 618.301886792453,1,5.90712074303406
20200314033839, 625.566037735849,1,4.85496183206107
20200314033839, 628.930817610063,1,4.84263959390863
20200314033839, 631.981132075472,1,5.10160427807487
20200314033839, 644.591194968553,2,8.59459459459459
20200314033839, 655.094339622642,2,4.35616438356164
20200314033839, 658.553459119497,2,4.2972972972973
20200314033839, 662.169811320755,2,5.75565610859729
20200314033839, 670.283018867925,2,4.67074663402693
20200314033839, 681.635220125786,2,4.52132701421801
20200314033839, 684.716981132075,2,4.58653846153846
20200314033839, 687.987421383648,2,4.64799025578563
20200314033839, 695.220125786164,2,4.81210592686003
20200314033839, 698.77358490566,2,7.00183486238532
20200314033839, 702.201257861635,2,6.86330935251799
20200314033839, 705.786163522013,2,6.74204946996466
20200314033839, 708.993710691824,2,8.71232876712329
20200314033839, 716.163522012579,2,6.9005424954792
