date, timestamp, segment, breathrate
20200325051320, 38.0503144654088,1,8.75229357798165
20200325051320, 46.1320754716981,1,5.25619834710744
20200325051320, 57.2327044025157,1,3.12786885245902
20200325051320, 60.8805031446541,1,4.58653846153846
20200325051320, 71.5408805031446,1,3.5830985915493
20200325051320, 75.062893081761,1,4.14782608695652
20200325051320, 84.4339622641509,1,4.41156069364162
20200325051320, 88.3018867924528,1,4.37614678899083
20200325051320, 99.559748427673,1,4.28282828282828
20200325051320, 103.396226415094,1,4.23529411764706
20200325051320, 114.056603773585,1,4.05095541401274
20200325051320, 117.610062893082,1,4.09442060085837
20200325051320, 121.22641509434,1,5.53846153846154
20200325051320, 132.861635220126,1,4.07257203842049
20200325051320, 145.691823899371,1,4.27323628219485
20200325051320, 149.654088050314,1,4.2212389380531
20200325051320, 161.163522012579,1,4.24
20200325051320, 164.433962264151,1,5.37464788732394
20200325051320, 171.100628930818,1,4.72277227722772
20200325051320, 176.823899371069,1,4.41666666666667
20200325051320, 180.440251572327,1,6.22512234910277
20200325051320, 188.867924528302,1,4.91119691119691
20200325051320, 192.51572327044,1,5.60352422907489
20200325051320, 196.509433962264,1,6.09584664536741
20200325051320, 205.408805031447,1,4.80604534005038
20200325051320, 208.993710691824,1,5.9625
20200325051320, 217.264150943396,1,4.84879288437103
20200325051320, 221.383647798742,1,4.82427307206068
20200325051320, 232.421383647799,1,4.44237485448196
20200325051320, 235.723270440252,1,4.48941176470588
20200325051320, 238.553459119497,1,5.63663220088626
20200325051320, 243.616352201258,1,5.3974540311174
20200325051320, 246.918238993711,1,8.27765726681128
20200325051320, 250.283018867925,1,8.24190064794816
20200325051320, 253.679245283019,1,7.93347193347193
20200325051320, 259.088050314465,1,7.75609756097561
20200325051320, 262.610062893082,1,7.64729458917836
20200325051320, 268.710691823899,1,6.51194539249147
20200325051320, 272.735849056604,1,6.2970297029703
20200325051320, 276.289308176101,1,6.97623400365631
20200325051320, 279.308176100629,1,7.1864406779661
20200325051320, 283.490566037736,1,8.11914893617021
20200325051320, 287.452830188679,1,8.15384615384615
20200325051320, 291.069182389937,1,8.11914893617021
20200325051320, 293.805031446541,1,8.27765726681128
20200325051320, 297.295597484277,1,8.69248291571754
20200325051320, 300.723270440252,1,9.04265402843602
20200325051320, 313.490566037736,1,5.35203366058906
20200325051320, 317.075471698113,1,5.15675675675676
20200325051320, 325.566037735849,1,4.24471635150167
20200325051320, 329.119496855346,1,4.22591362126246
20200325051320, 332.389937106918,1,6.34941763727121
20200325051320, 335.251572327044,1,6.60207612456747
20200325051320, 339.622641509434,1,8.53691275167785
20200325051320, 343.333333333333,1,8.44247787610619
20200325051320, 347.075471698113,1,8.17130620985011
20200325051320, 350.408805031447,1,7.91701244813278
20200325051320, 354.465408805031,1,8.08474576271187
20200325051320, 358.081761006289,1,8.136460554371
20200325051320, 361.88679245283,1,8.10191082802548
20200325051320, 365.786163522013,1,7.80368098159509
20200325051320, 370.911949685535,1,7.29636711281071
20200325051320, 374.433962264151,1,7.33846153846154
20200325051320, 377.861635220126,1,7.51181102362205
20200325051320, 387.547169811321,1,5.51445086705202
20200325051320, 396.163522012579,1,4.75217932752179
20200325051320, 399.308176100629,1,4.82427307206068
20200325051320, 409.276729559748,1,3.81981981981982
20200325051320, 412.672955974843,1,4.77596996245307
20200325051320, 423.962264150943,1,4.31674208144796
20200325051320, 427.578616352201,1,4.24471635150167
20200325051320, 431.006289308176,1,5.52243125904486
20200325051320, 439.874213836478,1,4.41156069364162
20200325051320, 450.377358490566,1,4.54285714285714
20200325051320, 453.899371069182,1,4.55913978494624
20200325051320, 466.792452830189,1,3.35325131810193
20200325051320, 470.408805031447,1,3.92996910401648
20200325051320, 474.056603773585,1,5.06772908366534
20200325051320, 477.012578616352,1,5.19183673469388
20200325051320, 479.748427672956,1,9.2621359223301
20200325051320, 482.955974842767,1,9.56390977443609
20200325051320, 492.861635220126,1,6.38127090301003
20200325051320, 496.509433962264,1,6.15483870967742
20200325051320, 500.03144654088,1,5.91627906976744
20200325051320, 509.433962264151,1,4.53206650831354
20200325051320, 512.987421383648,1,5.9625
20200325051320, 516.320754716981,1,6.05714285714286
20200325051320, 522.295597484277,1,5.38983050847458
20200325051320, 525.786163522013,1,7.33846153846154
20200325051320, 529.622641509434,1,7.21361058601134
20200325051320, 543.74213836478,1,4.37614678899083
20200325051320, 546.85534591195,1,4.88604353393086
20200325051320, 553.396226415094,1,4.34624145785877
20200325051320, 561.918238993711,1,3.71567672833496
20200325051320, 565.251572327044,1,5.57894736842105
20200325051320, 572.987421383648,1,4.59205776173285
20200325051320, 576.729559748428,1,5.14285714285714
20200325051320, 580.817610062893,1,6.34941763727121
20200325051320, 585.0,1,6.07643312101911
20200325051320, 588.333333333333,1,7.81967213114754
20200325051320, 591.666666666667,1,8.03368421052632
20200325051320, 595.314465408805,1,8.27765726681128
20200325051320, 605.503144654088,1,5.85276073619632
20200325051320, 614.842767295597,1,4.52669039145907
20200325051320, 618.459119496855,1,4.47887323943662
20200325051320, 622.295597484277,1,4.44755244755245
20200325051320, 632.578616352201,1,4.43205574912892
20200325051320, 646.85534591195,1,4.22591362126246
20200325051320, 651.006289308176,1,4.17962760131435
20200325051320, 654.937106918239,1,5.36708860759494
20200325051320, 658.207547169811,1,8.11914893617021
20200325051320, 660.911949685535,1,8.53691275167785
20200325051320, 663.616352201258,1,9.51620947630923
20200325051320, 666.635220125786,1,10.258064516129
20200325051320, 677.830188679245,1,6.11538461538461
20200325051320, 681.25786163522,1,5.89799072642968
20200325051320, 692.295597484277,1,4.18421052631579
20200325051320, 696.006289308176,1,4.08565310492505
20200325051320, 710.157232704403,1,3.71206225680934
20200325051320, 713.616352201258,1,3.70845481049563
20200325051320, 717.452830188679,1,4.77
20200325051320, 724.496855345912,1,4.21192052980132
20200325051320, 735.691823899371,1,4.69950738916256
20200325051320, 739.465408805031,1,4.64233576642336
20200325051320, 748.930817610063,1,3.81218781218781
20200325051320, 752.421383647799,1,4.2972972972973
20200325051320, 756.540880503145,1,5.75565610859729
20200325051320, 766.069182389937,1,4.51063829787234
20200325051320, 775.534591194969,1,4.51063829787234
20200325051320, 779.119496855346,1,4.49469964664311
20200325051320, 783.050314465409,1,4.52669039145907
20200325051320, 793.930817610063,1,4.30699774266366
20200325051320, 800.471698113207,1,4.81210592686003
20200325051320, 803.805031446541,1,4.86114649681529
20200325051320, 811.069182389937,1,4.28282828282828
20200325051320, 814.685534591195,1,5.78181818181818
20200325051320, 823.77358490566,1,5.1497975708502
20200325051320, 827.264150943396,1,5.11528150134048
20200325051320, 830.880503144654,1,6.05714285714286
20200325051320, 840.345911949686,1,4.67647058823529
20200325051320, 843.710691823899,1,6.01892744479495
20200325051320, 857.295597484277,1,3.99581151832461
20200325051320, 871.132075471698,1,3.89785495403473
20200325051320, 874.905660377358,1,3.84677419354839
20200325051320, 884.182389937107,1,4.46315789473684
20200325051320, 894.213836477987,1,4.51597633136095
20200325051320, 897.641509433962,1,4.52669039145907
20200325051320, 908.301886792453,1,3.59322033898305
20200325051320, 911.981132075472,1,4.31674208144796
20200325051320, 921.446540880503,1,4.40646651270208
20200325051320, 925.094339622642,1,4.37113402061856
20200325051320, 932.641509433962,1,4.93023255813953
20200325051320, 936.383647798742,1,4.91752577319588
20200325051320, 944.308176100629,1,5.24896836313618
20200325051320, 947.830188679245,1,5.27800829875519
20200325051320, 951.635220125786,1,6.31788079470199
20200325051320, 959.654088050314,1,5.15675675675676
20200325051320, 967.389937106918,1,5.19891008174387
20200325051320, 970.754716981132,1,5.23456790123457
20200325051320, 977.389937106918,1,4.65934065934066
20200325051320, 981.132075471698,1,5.58711566617862
20200325051320, 990.849056603774,1,5.11528150134048
20200325051320, 994.528301886792,1,5.04761904761905
20200325051320, 1001.57232704403,1,4.96228868660598
20200325051320, 1005.47169811321,1,4.93023255813953
20200325051320, 1009.30817610063,1,6.50085178875639
20200325051320, 1018.5534591195,1,4.99476439790576
20200325051320, 1024.11949685535,1,5.32217573221757
20200325051320, 1028.14465408805,1,5.29264909847434
20200325051320, 1034.15094339623,1,4.83037974683544
20200325051320, 1038.05031446541,1,6.15483870967742
20200325051320, 1044.37106918239,1,5.92546583850932
20200325051320, 1048.17610062893,1,5.99058084772371
20200325051320, 1059.55974842767,1,4.72277227722772
20200325051320, 1063.33333333333,1,4.74626865671642
20200325051320, 1070.44025157233,1,4.60313630880579
20200325051320, 1074.74842767296,1,4.51597633136095
20200325051320, 1083.58490566038,1,4.99476439790576
20200325051320, 1087.20125786164,1,5.02766798418972
20200325051320, 1090.9748427673,1,5.843797856049
20200325051320, 1098.58490566038,1,5.03430079155673
20200325051320, 1103.7106918239,1,5.9625
20200325051320, 1107.4213836478,1,5.93468118195956
20200325051320, 1116.54088050314,1,4.69372693726937
20200325051320, 1120.09433962264,1,5.57894736842105
20200325051320, 1123.83647798742,1,5.9625
