date, timestamp, heartrate
20200325051320, 1.71383647798742,81.1914893617021
20200325051320, 2.47641509433962,78.680412371134
20200325051320, 3.22327044025157,80.3368421052632
20200325051320, 3.93081761006289,84.8
20200325051320, 4.67767295597484,80.3368421052632
20200325051320, 5.29874213836478,96.6075949367089
20200325051320, 5.91981132075472,96.6075949367089
20200325051320, 6.55660377358491,94.2222222222222
20200325051320, 7.21698113207547,90.8571428571429
20200325051320, 7.90880503144654,86.7272727272727
20200325051320, 8.63207547169811,82.9565217391304
20200325051320, 9.39465408805031,78.680412371134
20200325051320, 10.1808176100629,76.32
20200325051320, 10.998427672956,73.3846153846154
20200325051320, 11.7767295597484,77.0909090909091
20200325051320, 12.6179245283019,71.3271028037383
20200325051320, 13.435534591195,73.3846153846154
20200325051320, 14.2531446540881,73.3846153846154
20200325051320, 15.0786163522013,72.6857142857143
20200325051320, 15.6525157232704,104.547945205479
20200325051320, 16.2264150943396,104.547945205479
20200325051320, 16.8081761006289,103.135135135135
20200325051320, 17.7358490566038,64.6779661016949
20200325051320, 18.624213836478,67.5398230088496
20200325051320, 19.5518867924528,64.6779661016949
20200325051320, 20.4559748427673,66.3652173913044
20200325051320, 21.1320754716981,88.7441860465116
20200325051320, 21.8160377358491,87.7241379310345
20200325051320, 22.5,87.7241379310345
20200325051320, 23.1839622641509,87.7241379310345
20200325051320, 24.1037735849057,65.2307692307692
20200325051320, 25.0314465408805,64.6779661016949
20200325051320, 25.9591194968553,64.6779661016949
20200325051320, 26.9025157232704,63.6
20200325051320, 27.8380503144654,64.1344537815126
20200325051320, 28.7814465408805,63.6
20200325051320, 29.7248427672956,63.6
20200325051320, 30.6918238993711,62.0487804878049
20200325051320, 31.6588050314465,62.0487804878049
20200325051320, 32.6179245283019,62.5573770491803
20200325051320, 33.6163522012579,60.0944881889764
20200325051320, 34.5518867924528,64.1344537815126
20200325051320, 35.5503144654088,60.0944881889764
20200325051320, 36.5094339622642,62.5573770491803
20200325051320, 37.4764150943396,62.0487804878049
20200325051320, 38.4591194968553,61.056
20200325051320, 39.4575471698113,60.0944881889764
20200325051320, 40.4009433962264,63.6
20200325051320, 41.3836477987421,61.056
20200325051320, 42.3270440251572,63.6
20200325051320, 43.2468553459119,65.2307692307692
20200325051320, 44.2138364779874,62.0487804878049
20200325051320, 45.1650943396226,63.0743801652893
20200325051320, 46.1163522012579,63.0743801652893
20200325051320, 47.0754716981132,62.5573770491803
20200325051320, 48.0345911949686,62.5573770491803
20200325051320, 49.0172955974843,61.056
20200325051320, 50.0,61.056
20200325051320, 50.9827044025157,61.056
20200325051320, 51.9732704402516,60.5714285714286
20200325051320, 52.9166666666667,63.6
20200325051320, 53.8364779874214,65.2307692307692
20200325051320, 54.748427672956,65.7931034482759
20200325051320, 55.6603773584906,65.7931034482759
20200325051320, 56.5801886792453,65.2307692307692
20200325051320, 57.5,65.2307692307692
20200325051320, 58.4198113207547,65.2307692307692
20200325051320, 59.3238993710692,66.3652173913044
20200325051320, 60.2358490566038,65.7931034482759
20200325051320, 61.1477987421384,65.7931034482759
20200325051320, 62.059748427673,65.7931034482759
20200325051320, 63.0188679245283,62.5573770491803
20200325051320, 63.9622641509434,63.6
20200325051320, 64.8506289308176,67.5398230088496
20200325051320, 65.746855345912,66.9473684210526
20200325051320, 66.6430817610063,66.9473684210526
20200325051320, 67.5393081761006,66.9473684210526
20200325051320, 68.435534591195,66.9473684210526
20200325051320, 69.2295597484277,75.5643564356436
20200325051320, 69.9685534591195,81.1914893617021
20200325051320, 70.6839622641509,83.8681318681319
20200325051320, 71.4465408805032,78.680412371134
20200325051320, 72.3820754716981,64.1344537815126
20200325051320, 73.3254716981132,63.6
20200325051320, 74.0487421383648,82.9565217391304
20200325051320, 74.7798742138365,82.0645161290323
20200325051320, 75.5110062893082,82.0645161290323
20200325051320, 76.2421383647799,82.0645161290323
20200325051320, 76.9732704402516,82.0645161290323
20200325051320, 77.8930817610063,65.2307692307692
20200325051320, 78.8364779874214,63.6
20200325051320, 79.748427672956,65.7931034482759
20200325051320, 80.6367924528302,67.5398230088496
20200325051320, 81.5172955974843,68.1428571428571
20200325051320, 82.374213836478,70.0183486238532
20200325051320, 83.2154088050314,71.3271028037383
20200325051320, 84.0566037735849,71.3271028037383
20200325051320, 84.9135220125786,70.0183486238532
20200325051320, 85.7783018867924,69.3818181818182
20200325051320, 86.6509433962264,68.7567567567568
20200325051320, 87.5235849056604,68.7567567567568
20200325051320, 88.4040880503145,68.1428571428571
20200325051320, 89.3081761006289,66.3652173913044
20200325051320, 90.2044025157233,66.9473684210526
20200325051320, 91.1399371069182,64.1344537815126
20200325051320, 92.0990566037736,62.5573770491803
20200325051320, 93.003144654088,66.3652173913044
20200325051320, 93.938679245283,64.1344537815126
20200325051320, 94.8506289308176,65.7931034482759
20200325051320, 95.7704402515723,65.2307692307692
20200325051320, 96.6666666666667,66.9473684210526
20200325051320, 97.5235849056604,70.0183486238532
20200325051320, 98.3883647798742,69.3818181818182
20200325051320, 99.2610062893082,68.7567567567568
20200325051320, 100.133647798742,68.7567567567568
20200325051320, 100.998427672956,69.3818181818182
20200325051320, 101.87106918239,68.7567567567568
20200325051320, 102.727987421384,70.0183486238532
20200325051320, 103.584905660377,70.0183486238532
20200325051320, 104.449685534591,69.3818181818182
20200325051320, 105.314465408805,69.3818181818182
20200325051320, 106.218553459119,66.3652173913044
20200325051320, 107.130503144654,65.7931034482759
20200325051320, 108.026729559748,66.9473684210526
20200325051320, 108.922955974843,66.9473684210526
20200325051320, 109.819182389937,66.9473684210526
20200325051320, 110.731132075472,65.7931034482759
20200325051320, 111.627358490566,66.9473684210526
20200325051320, 112.52358490566,66.9473684210526
20200325051320, 113.411949685535,67.5398230088496
20200325051320, 114.323899371069,65.7931034482759
20200325051320, 115.243710691824,65.2307692307692
20200325051320, 116.155660377358,65.7931034482759
20200325051320, 117.036163522013,68.1428571428571
20200325051320, 117.924528301887,67.5398230088496
20200325051320, 118.805031446541,68.1428571428571
20200325051320, 119.693396226415,67.5398230088496
20200325051320, 120.60534591195,65.7931034482759
20200325051320, 121.485849056604,68.1428571428571
20200325051320, 122.358490566038,68.7567567567568
20200325051320, 123.231132075472,68.7567567567568
20200325051320, 124.103773584906,68.7567567567568
20200325051320, 124.98427672956,68.1428571428571
20200325051320, 125.872641509434,67.5398230088496
20200325051320, 126.800314465409,64.6779661016949
20200325051320, 127.720125786164,65.2307692307692
20200325051320, 128.671383647799,63.0743801652893
20200325051320, 129.614779874214,63.6
20200325051320, 130.534591194969,65.2307692307692
20200325051320, 131.485849056604,63.0743801652893
20200325051320, 132.358490566038,68.7567567567568
20200325051320, 133.231132075472,68.7567567567568
20200325051320, 134.143081761006,65.7931034482759
20200325051320, 135.047169811321,66.3652173913044
20200325051320, 135.927672955975,68.1428571428571
20200325051320, 136.87106918239,63.6
20200325051320, 137.775157232704,66.3652173913044
20200325051320, 138.671383647799,66.9473684210526
20200325051320, 139.559748427673,67.5398230088496
20200325051320, 140.432389937107,68.7567567567568
20200325051320, 141.27358490566,71.3271028037383
20200325051320, 142.146226415094,68.7567567567568
20200325051320, 143.011006289308,69.3818181818182
20200325051320, 143.899371069182,67.5398230088496
20200325051320, 144.748427672956,70.6666666666667
20200325051320, 145.60534591195,70.0183486238532
20200325051320, 146.454402515723,70.6666666666667
20200325051320, 147.327044025157,68.7567567567568
20200325051320, 148.254716981132,64.6779661016949
20200325051320, 149.166666666667,65.7931034482759
20200325051320, 150.110062893082,63.6
20200325051320, 151.045597484277,64.1344537815126
20200325051320, 151.957547169811,65.7931034482759
20200325051320, 152.877358490566,65.2307692307692
20200325051320, 153.75,68.7567567567568
20200325051320, 154.638364779874,67.5398230088496
20200325051320, 155.495283018868,70.0183486238532
20200325051320, 156.367924528302,68.7567567567568
20200325051320, 157.256289308176,67.5398230088496
20200325051320, 158.13679245283,68.1428571428571
20200325051320, 159.009433962264,68.7567567567568
20200325051320, 159.897798742138,67.5398230088496
20200325051320, 160.778301886792,68.1428571428571
20200325051320, 161.619496855346,71.3271028037383
20200325051320, 162.46855345912,70.6666666666667
20200325051320, 163.333333333333,69.3818181818182
20200325051320, 164.174528301887,71.3271028037383
20200325051320, 165.039308176101,69.3818181818182
20200325051320, 165.880503144654,71.3271028037383
20200325051320, 166.705974842767,72.6857142857143
20200325051320, 167.539308176101,72.0
20200325051320, 168.372641509434,72.0
20200325051320, 169.205974842767,72.0
20200325051320, 170.01572327044,74.0970873786408
20200325051320, 170.825471698113,74.0970873786408
20200325051320, 171.619496855346,75.5643564356436
20200325051320, 172.437106918239,73.3846153846154
20200325051320, 173.278301886792,71.3271028037383
20200325051320, 174.135220125786,70.0183486238532
20200325051320, 174.952830188679,73.3846153846154
20200325051320, 175.746855345912,75.5643564356436
20200325051320, 176.548742138365,74.8235294117647
20200325051320, 177.405660377358,70.0183486238532
20200325051320, 178.262578616352,70.0183486238532
20200325051320, 179.095911949686,72.0
20200325051320, 179.937106918239,71.3271028037383
20200325051320, 180.786163522013,70.6666666666667
20200325051320, 181.650943396226,69.3818181818182
20200325051320, 182.51572327044,69.3818181818182
20200325051320, 183.411949685535,66.9473684210526
20200325051320, 184.308176100629,66.9473684210526
20200325051320, 185.188679245283,68.1428571428571
20200325051320, 186.069182389937,68.1428571428571
20200325051320, 186.957547169811,67.5398230088496
20200325051320, 187.798742138365,71.3271028037383
20200325051320, 188.671383647799,68.7567567567568
20200325051320, 189.559748427673,67.5398230088496
20200325051320, 190.448113207547,67.5398230088496
20200325051320, 191.352201257862,66.3652173913044
20200325051320, 192.201257861635,70.6666666666667
20200325051320, 193.066037735849,69.3818181818182
20200325051320, 193.938679245283,68.7567567567568
20200325051320, 194.866352201258,64.6779661016949
20200325051320, 195.809748427673,63.6
20200325051320, 196.761006289308,63.0743801652893
20200325051320, 197.720125786164,62.5573770491803
20200325051320, 198.687106918239,62.0487804878049
20200325051320, 199.630503144654,63.6
20200325051320, 200.581761006289,63.0743801652893
20200325051320, 201.533018867925,63.0743801652893
20200325051320, 202.47641509434,63.6
20200325051320, 203.427672955975,63.0743801652893
20200325051320, 204.323899371069,66.9473684210526
20200325051320, 205.227987421384,66.3652173913044
20200325051320, 206.124213836478,66.9473684210526
20200325051320, 207.020440251572,66.9473684210526
20200325051320, 207.948113207547,64.6779661016949
20200325051320, 208.844339622642,66.9473684210526
20200325051320, 209.764150943396,65.2307692307692
20200325051320, 210.683962264151,65.2307692307692
20200325051320, 211.588050314465,66.3652173913044
20200325051320, 212.49213836478,66.3652173913044
20200325051320, 213.372641509434,68.1428571428571
20200325051320, 214.253144654088,68.1428571428571
20200325051320, 215.141509433962,67.5398230088496
20200325051320, 215.998427672956,70.0183486238532
20200325051320, 216.87106918239,68.7567567567568
20200325051320, 217.735849056604,69.3818181818182
20200325051320, 218.632075471698,66.9473684210526
20200325051320, 219.559748427673,64.6779661016949
20200325051320, 220.503144654088,63.6
20200325051320, 221.430817610063,64.6779661016949
20200325051320, 222.342767295597,65.7931034482759
20200325051320, 223.246855345912,66.3652173913044
20200325051320, 224.127358490566,68.1428571428571
20200325051320, 224.98427672956,70.0183486238532
20200325051320, 225.825471698113,71.3271028037383
20200325051320, 226.674528301887,70.6666666666667
20200325051320, 227.52358490566,70.6666666666667
20200325051320, 228.396226415094,68.7567567567568
20200325051320, 229.292452830189,66.9473684210526
20200325051320, 230.188679245283,66.9473684210526
20200325051320, 231.100628930818,65.7931034482759
20200325051320, 231.981132075472,68.1428571428571
20200325051320, 232.885220125786,66.3652173913044
20200325051320, 233.78144654088,66.9473684210526
20200325051320, 234.724842767296,63.6
20200325051320, 235.65251572327,64.6779661016949
20200325051320, 236.572327044025,65.2307692307692
20200325051320, 237.5,64.6779661016949
20200325051320, 238.411949685535,65.7931034482759
20200325051320, 239.323899371069,65.7931034482759
20200325051320, 240.251572327044,64.6779661016949
20200325051320, 241.155660377358,66.3652173913044
20200325051320, 242.075471698113,65.2307692307692
20200325051320, 242.955974842767,68.1428571428571
20200325051320, 243.867924528302,65.7931034482759
20200325051320, 244.779874213836,65.7931034482759
20200325051320, 245.699685534591,65.2307692307692
20200325051320, 246.556603773585,70.0183486238532
20200325051320, 247.413522012579,70.0183486238532
20200325051320, 248.301886792453,67.5398230088496
20200325051320, 249.221698113208,65.2307692307692
20200325051320, 250.125786163522,66.3652173913044
20200325051320, 251.029874213836,66.3652173913044
20200325051320, 251.965408805031,64.1344537815126
20200325051320, 252.853773584906,67.5398230088496
20200325051320, 253.71855345912,69.3818181818182
20200325051320, 254.575471698113,70.0183486238532
20200325051320, 255.432389937107,70.0183486238532
20200325051320, 256.289308176101,70.0183486238532
20200325051320, 257.169811320755,68.1428571428571
20200325051320, 258.066037735849,66.9473684210526
20200325051320, 258.954402515723,67.5398230088496
20200325051320, 259.858490566038,66.3652173913044
20200325051320, 260.786163522013,64.6779661016949
20200325051320, 261.658805031447,68.7567567567568
20200325051320, 262.51572327044,70.0183486238532
20200325051320, 263.356918238994,71.3271028037383
20200325051320, 264.198113207547,71.3271028037383
20200325051320, 265.078616352201,68.1428571428571
20200325051320, 265.935534591195,70.0183486238532
20200325051320, 266.792452830189,70.0183486238532
20200325051320, 267.617924528302,72.6857142857143
20200325051320, 268.396226415094,77.0909090909091
