date, timestamp, mindfioidx
20200401191419, 44.9842767295597,15.6791514123272
20200401191419, 54.9842767295597,17.9564831452716
20200401191419, 64.9842767295597,23.4576641142035
20200401191419, 74.9842767295597,16.9856321387214
20200401191419, 84.9842767295598,15.6068370759919
20200401191419, 94.9842767295598,10.7472140875602
20200401191419, 104.98427672956,14.5093096291321
20200401191419, 114.98427672956,14.2003083166166
20200401191419, 124.98427672956,10.8635351150238
20200401191419, 134.98427672956,7.7479667164111
20200401191419, 144.98427672956,8.47415283524275
20200401191419, 154.98427672956,9.93808591950263
20200401191419, 164.98427672956,9.40732567483514
20200401191419, 174.98427672956,5.80101859606658
20200401191419, 184.98427672956,8.69552323947055
20200401191419, 194.98427672956,8.93119763956808
20200401191419, 204.98427672956,11.4028251791157
20200401191419, 214.98427672956,10.4611079911638
20200401191419, 224.98427672956,18.6944653547411
20200401191419, 234.98427672956,25.7980291393624
20200401191419, 244.98427672956,30.8542253849959
20200401191419, 254.98427672956,21.0302348614159
20200401191419, 264.98427672956,8.13435669214459
20200401191419, 274.98427672956,4.98823946138103
20200401191419, 284.98427672956,5.08731822327335
20200401191419, 294.98427672956,11.2169318419233
20200401191419, 304.98427672956,14.6288412372713
20200401191419, 314.98427672956,17.4117587592295
20200401191419, 324.98427672956,16.0191838110136
20200401191419, 334.98427672956,13.5033157969679
20200401191419, 344.98427672956,13.2333421793023
20200401191419, 354.98427672956,9.50317071606469
20200401191419, 364.98427672956,7.64463247777316
20200401191419, 374.98427672956,7.95452812926134
20200401191419, 384.98427672956,11.3841300722942
20200401191419, 394.98427672956,11.6381081105709
20200401191419, 404.98427672956,12.8893575451081
20200401191419, 414.98427672956,19.2284822308715
20200401191419, 424.98427672956,21.6633584898753
20200401191419, 434.98427672956,24.0408153352622
20200401191419, 444.98427672956,27.4485343703878
20200401191419, 454.98427672956,22.2834218370841
20200401191419, 464.98427672956,10.6850048741521
20200401191419, 474.98427672956,11.9105939020358
20200401191419, 484.98427672956,14.0974547164877
20200401191419, 494.98427672956,12.8716384458109
20200401191419, 504.98427672956,10.0993233899388
20200401191419, 514.98427672956,13.2040162900778
20200401191419, 524.98427672956,19.9066474547081
20200401191419, 534.98427672956,19.3323323354046
20200401191419, 544.98427672956,17.4750111401533
20200401191419, 554.98427672956,14.4326475900025
20200401191419, 564.98427672956,12.917581119077
20200401191419, 574.98427672956,9.37864489975751
20200401191419, 584.98427672956,22.3818862745822
20200401191419, 594.98427672956,41.729276643406
20200401191419, 604.98427672956,53.4725445774011
20200401191419, 614.98427672956,47.8433494215687
20200401191419, 624.98427672956,17.431082000005
20200401191419, 634.98427672956,20.563964218106
20200401191419, 644.98427672956,17.3110436728593
20200401191419, 654.98427672956,17.4353984597161
20200401191419, 664.98427672956,19.3356255610542
20200401191419, 674.98427672956,17.6084648265206
20200401191419, 684.98427672956,14.4203303270307
20200401191419, 694.98427672956,9.21819904396477
20200401191419, 704.98427672956,11.1120970950768
20200401191419, 714.98427672956,8.97546050872606
20200401191419, 724.98427672956,11.4292750945977
20200401191419, 734.98427672956,17.3861700910799
20200401191419, 744.98427672956,24.0367715709691
20200401191419, 754.98427672956,27.0182338615081
20200401191419, 764.98427672956,22.5624677355537
20200401191419, 774.98427672956,14.6477330026211
20200401191419, 784.98427672956,12.168955977068
20200401191419, 794.98427672956,15.8658991761841
20200401191419, 804.98427672956,25.3836013972564
20200401191419, 814.98427672956,23.4823260550812
20200401191419, 824.98427672956,14.2745678727704
20200401191419, 834.98427672956,7.60923182675523
20200401191419, 844.98427672956,9.24827329228885
20200401191419, 854.98427672956,8.97882733086909
20200401191419, 864.98427672956,7.98131131429588
20200401191419, 874.98427672956,18.6901811835703
20200401191419, 884.98427672956,32.9351016700991
20200401191419, 894.98427672956,34.6044217316372
20200401191419, 904.98427672956,11.228254978786
20200401191419, 914.98427672956,15.4310996689106
20200401191419, 924.98427672956,11.6455630713795
20200401191419, 934.98427672956,12.0732474296286
20200401191419, 944.98427672956,7.13952867912167
20200401191419, 954.98427672956,7.35280718997501
20200401191419, 964.98427672956,6.98072643469317
20200401191419, 974.98427672956,6.84469047874776
20200401191419, 984.98427672956,13.695741486064
20200401191419, 994.98427672956,18.0658442832327
20200401191419, 1004.98427672956,15.2774061066897
20200401191419, 1014.98427672956,7.00625707415022
20200401191419, 1024.98427672956,5.32933001967326
20200401191419, 1034.98427672956,4.17006349434801
20200401191419, 1044.98427672956,7.50177129419529
20200401191419, 1054.98427672956,11.7827432718762
20200401191419, 1064.98427672956,15.5767497695852
20200401191419, 1074.98427672956,16.4179179761082
20200401191419, 1084.98427672956,10.5072265109221
20200401191419, 1094.98427672956,14.1473899929859
20200401191419, 1104.98427672956,14.2492384459105
20200401191419, 1114.98427672956,12.7575042190028
20200401191419, 1124.98427672956,11.5312600338496
20200401191419, 1134.98427672956,14.7553587524834
20200401191419, 1144.98427672956,14.9014331943628
20200401191419, 1154.98427672956,22.7450990356363
20200401191419, 1164.98427672956,22.6992140862096
20200401191419, 1174.98427672956,16.129292395849
20200401191419, 1184.98427672956,9.92627054813806
20200401191419, 1194.98427672956,12.6965385551206
20200401191419, 1204.98427672956,18.5928057307326
20200401191419, 1214.98427672956,29.6247518523774
20200401191419, 1224.98427672956,29.2214176913029
20200401191419, 1234.98427672956,21.477949871464
20200401191419, 1244.98427672956,11.6616952431307
20200401191419, 1254.98427672956,10.1351955768897
20200401191419, 1264.98427672956,12.2594847687571
20200401191419, 1274.98427672956,15.4466793921248
20200401191419, 1284.98427672956,11.257676440771
